query_id,template_id,params
2a502.sql,17,"{""N_SSS_A"": ""('2')"", ""N_SSS_B"": ""('1')"", ""N_SSS_C"": ""('Black and White')"", ""N_SSS_D"": ""('65',\n                    '78',\n                    '82',\n                    '89',\n                    '93',\n                    '98')"", ""N_SSS_E"": ""('episode',\n                   'movie')"", ""N_SSS_F"": ""('cinematographer',\n                   'costume designer')"", ""N_SSS_G"": ""('f',\n                    'm')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
2a374.sql,17,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('Drama')"", ""N_SSS_D"": ""('Buenos Aires, Federal District, Argentina',\n                    'Los Angeles, California, USA',\n                    'New York City, New York, USA')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('production designer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a231.sql,17,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('English',\n                    'French',\n                    'German',\n                    'Spanish')"", ""N_SSS_D"": ""('Atlanta, Georgia, USA',\n                    'Berlin, Germany',\n                    'Melbourne, Victoria, Australia',\n                    'Mexico',\n                    'Montr\u00e9al, Qu\u00e9bec, Canada',\n                    'New Orleans, Louisiana, USA',\n                    'Paris, France',\n                    'San Francisco, California, USA',\n                    'Sydney, New South Wales, Australia',\n                    'Toronto, Ontario, Canada',\n                    'Washington, District of Columbia, USA')"", ""N_SSS_E"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_F"": ""('composer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""2015"", ""###_B"": ""1975""}"
2a792.sql,17,"{""N_SSS_A"": ""('8')"", ""N_SSS_B"": ""('5')"", ""N_SSS_C"": ""('Italy',\n                    'USA')"", ""N_SSS_D"": ""('Argentina:Atp',\n                    'Finland:K-16')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('producer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
2a162.sql,17,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('8')"", ""N_SSS_C"": ""('Adventure',\n                    'Biography',\n                    'Crime',\n                    'Drama',\n                    'Romance')"", ""N_SSS_D"": ""('Belgium',\n                    'Czechoslovakia',\n                    'East Germany',\n                    'Italy',\n                    'Japan',\n                    'Mexico',\n                    'Poland',\n                    'Sweden',\n                    'Taiwan',\n                    'USA')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('editor')"", ""N_SSS_G"": ""('f',\n                    'm')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a875.sql,17,"{""N_SSS_A"": ""('16')"", ""N_SSS_B"": ""('4')"", ""N_SSS_C"": ""('USA:1993',\n                    'USA:1994',\n                    'USA:1997',\n                    'USA:2000',\n                    'USA:2012')"", ""N_SSS_D"": ""('English')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_F"": ""('editor',\n                   'production designer')"", ""N_SSS_G"": ""('f',\n                    'm')"", ""###_A"": ""2015"", ""###_B"": ""1975""}"
2a78.sql,17,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('Documentary',\n                    'Drama',\n                    'Short')"", ""N_SSS_D"": ""('Mexico')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('production designer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a158.sql,17,"{""N_SSS_A"": ""('7')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('PCS:Digital Intermediate',\n                    'RAT:1.33 : 1',\n                    'RAT:1.85 : 1')"", ""N_SSS_D"": ""('London, England, UK',\n                    'Los Angeles, California, USA',\n                    'Toronto, Ontario, Canada')"", ""N_SSS_E"": ""('episode',\n                   'video movie')"", ""N_SSS_F"": ""('composer',\n                   'costume designer')"", ""N_SSS_G"": ""('f',\n                    'm')"", ""###_A"": ""2015"", ""###_B"": ""1990""}"
2a12.sql,17,"{""N_SSS_A"": ""('18')"", ""N_SSS_B"": ""('3')"", ""N_SSS_C"": ""('Mexico',\n                    'New York City, New York, USA')"", ""N_SSS_D"": ""('Drama',\n                    'Short')"", ""N_SSS_E"": ""('tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('cinematographer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
2a267.sql,17,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('English',\n                    'German',\n                    'Mandarin',\n                    'Portuguese')"", ""N_SSS_D"": ""('CAM:Panasonic AG-HVX200',\n                    'LAB:Technicolor',\n                    'RAT:1.66 : 1',\n                    'RAT:1.85 : 1',\n                    'RAT:16:9 HD')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_F"": ""('composer',\n                   'writer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""2015"", ""###_B"": ""1990""}"
2a546.sql,17,"{""N_SSS_A"": ""('105')"", ""N_SSS_B"": ""('6')"", ""N_SSS_C"": ""('$5,000')"", ""N_SSS_D"": ""('Stereo')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_F"": ""('composer',\n                   'director')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""2015"", ""###_B"": ""1990""}"
2a608.sql,17,"{""N_SSS_A"": ""('1')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('105',\n                    '75',\n                    '80',\n                    '82',\n                    '86',\n                    '96',\n                    '98',\n                    'Argentina:30')"", ""N_SSS_D"": ""('OFM:35 mm',\n                    'PFM:35 mm')"", ""N_SSS_E"": ""('episode',\n                   'movie')"", ""N_SSS_F"": ""('miscellaneous crew')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a788.sql,17,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('5')"", ""N_SSS_C"": ""('Action',\n                    'Adventure',\n                    'Comedy',\n                    'Documentary',\n                    'Drama',\n                    'Romance',\n                    'Short',\n                    'Western')"", ""N_SSS_D"": ""('Australia:G',\n                    'Belgium:KT',\n                    'Finland:K-16',\n                    'Sweden:15',\n                    'USA:Approved',\n                    'USA:Passed')"", ""N_SSS_E"": ""('episode',\n                   'tv movie')"", ""N_SSS_F"": ""('production designer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
2a126.sql,17,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('8')"", ""N_SSS_C"": ""('Arabic',\n                    'Dutch',\n                    'English',\n                    'Filipino',\n                    'German',\n                    'Italian',\n                    'Spanish',\n                    'Tamil')"", ""N_SSS_D"": ""('Argentina',\n                    'Australia',\n                    'Belgium',\n                    'Egypt',\n                    'Germany',\n                    'India',\n                    'Italy',\n                    'New Zealand',\n                    'Philippines',\n                    'UK')"", ""N_SSS_E"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_F"": ""('miscellaneous crew')"", ""N_SSS_G"": ""('f',\n                    'm')"", ""###_A"": ""2015"", ""###_B"": ""1925""}"
2a260.sql,17,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('2')"", ""N_SSS_C"": ""('Arabic',\n                    'Cantonese',\n                    'Czech',\n                    'Filipino',\n                    'Greek',\n                    'Hindi',\n                    'Korean',\n                    'Portuguese',\n                    'Russian',\n                    'Turkish')"", ""N_SSS_D"": ""('Black and White',\n                    'Color')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('cinematographer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
2a405.sql,21,"{""N_SSS_A"": ""('7')"", ""N_SSS_B"": ""('4')"", ""N_SSS_C"": ""('MET:',\n                    'MET:15.2 m',\n                    'OFM:16 mm',\n                    'OFM:35 mm',\n                    'PCS:CinemaScope',\n                    'PCS:Kinescope',\n                    'PFM:35 mm',\n                    'RAT:1.20 : 1',\n                    'RAT:1.37 : 1',\n                    'RAT:1.66 : 1')"", ""N_SSS_D"": ""('Danish',\n                    'English',\n                    'Japanese',\n                    'Mandarin',\n                    'Portuguese',\n                    'Russian')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('cinematographer',\n                   'miscellaneous crew')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
2a578.sql,21,"{""N_SSS_A"": ""('7')"", ""N_SSS_B"": ""('6')"", ""N_SSS_C"": ""('OFM:16 mm',\n                    'PCS:Spherical')"", ""N_SSS_D"": ""('Mono',\n                    'Stereo')"", ""N_SSS_E"": ""('tv movie',\n                   'tv series',\n                   'video game')"", ""N_SSS_F"": ""('production designer')"", ""###_A"": ""2015"", ""###_B"": ""1925""}"
2a703.sql,21,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('Action',\n                    'Crime',\n                    'Horror',\n                    'Short')"", ""N_SSS_D"": ""('CAM:Panavision Cameras and Lenses',\n                    'OFM:Super 16',\n                    'PCS:Digital Intermediate',\n                    'RAT:1.78 : 1',\n                    'RAT:16:9 HD')"", ""N_SSS_E"": ""('movie',\n                   'video movie')"", ""N_SSS_F"": ""('producer')"", ""###_A"": ""2015"", ""###_B"": ""1975""}"
2a793.sql,21,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('Cantonese',\n                    'English',\n                    'French',\n                    'German',\n                    'Italian',\n                    'Japanese',\n                    'Spanish')"", ""N_SSS_D"": ""('LAB:FotoKem Laboratory, Burbank (CA), USA',\n                    'OFM:16 mm',\n                    'OFM:35 mm',\n                    'OFM:Digital',\n                    'PCS:Panavision',\n                    'PCS:Spherical',\n                    'PFM:35 mm',\n                    'RAT:1.33 : 1',\n                    'RAT:1.37 : 1',\n                    'RAT:1.85 : 1')"", ""N_SSS_E"": ""('episode',\n                   'video movie')"", ""N_SSS_F"": ""('production designer')"", ""###_A"": ""2015"", ""###_B"": ""1925""}"
2a665.sql,21,"{""N_SSS_A"": ""('6')"", ""N_SSS_B"": ""('8')"", ""N_SSS_C"": ""('Mono',\n                    'Stereo')"", ""N_SSS_D"": ""('Bulgaria',\n                    'Denmark',\n                    'East Germany',\n                    'France',\n                    'Poland',\n                    'Portugal',\n                    'Taiwan',\n                    'UK')"", ""N_SSS_E"": ""('video game',\n                   'video movie')"", ""N_SSS_F"": ""('cinematographer')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a489.sql,21,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('2')"", ""N_SSS_C"": ""('Adult',\n                    'Adventure',\n                    'Animation',\n                    'Crime',\n                    'Documentary',\n                    'Drama',\n                    'Fantasy',\n                    'Music',\n                    'Short')"", ""N_SSS_D"": ""('Black and White',\n                    'Color')"", ""N_SSS_E"": ""('tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('production designer')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a733.sql,21,"{""N_SSS_A"": ""('1')"", ""N_SSS_B"": ""('4')"", ""N_SSS_C"": ""('10',\n                    '120',\n                    '15',\n                    '26',\n                    '51',\n                    '88',\n                    '96',\n                    'Argentina:60',\n                    'USA:90')"", ""N_SSS_D"": ""('English',\n                    'Spanish')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('composer')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a530.sql,21,"{""N_SSS_A"": ""('18')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA',\n                    'Los Angeles, California, USA',\n                    'Metromedia Square - 5746 W. Sunset Blvd., Hollywood, Los Angeles, California, USA',\n                    'New York City, New York, USA',\n                    'Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA',\n                    'Paris, France',\n                    'Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA')"", ""N_SSS_D"": ""('OFM:35 mm',\n                    'PFM:35 mm',\n                    'PFM:Video',\n                    'RAT:1.33 : 1',\n                    'RAT:1.78 : 1',\n                    'RAT:16:9 HD',\n                    'RAT:2.35 : 1')"", ""N_SSS_E"": ""('tv movie',\n                   'video game')"", ""N_SSS_F"": ""('cinematographer')"", ""###_A"": ""2015"", ""###_B"": ""1975""}"
2a838.sql,21,"{""N_SSS_A"": ""('16')"", ""N_SSS_B"": ""('5')"", ""N_SSS_C"": ""('USA:2004')"", ""N_SSS_D"": ""('USA:X')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_F"": ""('composer',\n                   'director')"", ""###_A"": ""2015"", ""###_B"": ""1990""}"
2a717.sql,21,"{""N_SSS_A"": ""('6')"", ""N_SSS_B"": ""('17')"", ""N_SSS_C"": ""('Mono')"", ""N_SSS_D"": ""('Last show of the series.')"", ""N_SSS_E"": ""('episode',\n                   'movie')"", ""N_SSS_F"": ""('cinematographer',\n                   'miscellaneous crew')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
2a30.sql,21,"{""N_SSS_A"": ""('2')"", ""N_SSS_B"": ""('5')"", ""N_SSS_C"": ""('Black and White',\n                    'Color')"", ""N_SSS_D"": ""('Argentina:Atp',\n                    'Belgium:KT',\n                    'Canada:R',\n                    'France:U',\n                    'Portugal:M/18',\n                    'UK:A',\n                    'USA:TV-G',\n                    'West Germany:16')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_F"": ""('miscellaneous crew')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
2a31.sql,21,"{""N_SSS_A"": ""('1')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('60')"", ""N_SSS_D"": ""('New York City, New York, USA')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'video movie')"", ""N_SSS_F"": ""('writer')"", ""###_A"": ""2015"", ""###_B"": ""1990""}"
2a843.sql,21,"{""N_SSS_A"": ""('7')"", ""N_SSS_B"": ""('1')"", ""N_SSS_C"": ""('LAB:DeLuxe',\n                    'OFM:35 mm')"", ""N_SSS_D"": ""('60',\n                    '73',\n                    '74',\n                    '86')"", ""N_SSS_E"": ""('tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('editor',\n                   'miscellaneous crew')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
1a2942.sql,18,"{""N_SSS_A"": ""('16')"", ""N_SSS_B"": ""('8')"", ""N_SSS_C"": ""('Nigeria:2005',\n                    'Nigeria:2006',\n                    'USA:2006',\n                    'USA:2011',\n                    'USA:2012',\n                    'USA:April 2008',\n                    'USA:April 2012',\n                    'USA:August 2010',\n                    'USA:January 2010',\n                    'USA:May 2011',\n                    'USA:October 2009',\n                    'USA:October 2010')"", ""N_SSS_D"": ""('Austria',\n                    'Belgium',\n                    'Bosnia and Herzegovina',\n                    'Croatia',\n                    'Egypt',\n                    'France',\n                    'Hungary',\n                    'Mexico',\n                    'Portugal',\n                    'Slovakia',\n                    'Tunisia')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie',\n                   'tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('actor',\n                   'cinematographer',\n                   'director',\n                   'guest',\n                   'production designer')"", ""N_SSS_G"": ""('f',\n                    'm')"", ""###_A"": ""2015"", ""###_B"": ""1975""}"
1a2512.sql,18,"{""N_SSS_A"": ""('103')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('Columbia Pictures Industries, Inc.',\n                    'Loews Incorporated',\n                    'Paramount Pictures Corporation',\n                    'Twentieth Century Fox Film Corporation',\n                    'Warner Bros. Entertainment Inc.')"", ""N_SSS_D"": ""('London, England, UK',\n                    'Los Angeles, California, USA',\n                    'Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA',\n                    'New York City, New York, USA',\n                    'Toronto, Ontario, Canada',\n                    'Vancouver, British Columbia, Canada',\n                    'Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('guest',\n                   'miscellaneous crew')"", ""N_SSS_G"": ""('f',\n                    'm')"", ""###_A"": ""2015"", ""###_B"": ""1925""}"
1a2772.sql,18,"{""N_SSS_A"": ""('8')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('Australia',\n                    'Belgium',\n                    'Brazil',\n                    'France',\n                    'Hong Kong',\n                    'Italy',\n                    'Mexico',\n                    'Spain',\n                    'Switzerland',\n                    'UK',\n                    'Yugoslavia')"", ""N_SSS_D"": ""('Los Angeles, California, USA',\n                    'Montr\u00e9al, Qu\u00e9bec, Canada',\n                    'Philippines',\n                    'Rome, Lazio, Italy',\n                    'San Francisco, California, USA',\n                    'Toronto, Ontario, Canada',\n                    'Universal Studios - 100 Universal City Plaza, Universal City, California, USA')"", ""N_SSS_E"": ""('movie',\n                   'video game')"", ""N_SSS_F"": ""('composer',\n                   'producer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
1a2791.sql,18,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('Arabic',\n                    'Dutch',\n                    'English',\n                    'Finnish',\n                    'German',\n                    'Greek',\n                    'Hebrew',\n                    'Hungarian',\n                    'Japanese',\n                    'Latin',\n                    'Mandarin',\n                    'Russian',\n                    'Slovak',\n                    'Tagalog',\n                    'Turkish')"", ""N_SSS_D"": ""('Buenos Aires, Federal District, Argentina',\n                    'CBS Studio 50, New York City, New York, USA',\n                    'Hollywood, Los Angeles, California, USA',\n                    'Republic Studios - 4024 Radford Avenue, North Hollywood, Los Angeles, California, USA',\n                    'San Francisco, California, USA')"", ""N_SSS_E"": ""('episode',\n                   'tv movie',\n                   'tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('actress',\n                   'cinematographer',\n                   'guest',\n                   'production designer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1990"", ""###_B"": ""1950""}"
1a2870.sql,18,"{""N_SSS_A"": ""('6')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('4-Track Stereo',\n                    '70 mm 6-Track',\n                    'AGA Sound System',\n                    'Chronophone',\n                    'Cinephone',\n                    'Dolby Digital',\n                    'Mono',\n                    'Perspecta Stereo')"", ""N_SSS_D"": ""('LAB:Consolidated Film Industries (CFI), Hollywood (CA), USA',\n                    'MET:15.2 m',\n                    'MET:15.24 m',\n                    'MET:150 m',\n                    'MET:200 m',\n                    'MET:30 m',\n                    'MET:600 m',\n                    'PCS:Panavision',\n                    'PFM:16 mm',\n                    'RAT:1.33 : 1')"", ""N_SSS_E"": ""('episode',\n                   'tv movie',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('costume designer',\n                   'editor',\n                   'producer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
1a2786.sql,18,"{""N_SSS_A"": ""('7')"", ""N_SSS_B"": ""('18')"", ""N_SSS_C"": ""('CAM:Moviecam Cameras',\n                    'CAM:Panavision Genesis HD Camera',\n                    'CAM:Panavision Panaflex Platinum, Panavision Primo Lenses',\n                    'LAB:Fotofilm S.A., Madrid, Spain',\n                    'LAB:Metrocolor, USA',\n                    'LAB:Technicolor',\n                    'PFM:35 mm',\n                    'PFM:Digital',\n                    'RAT:2.35 : 1',\n                    'RAT:4:3')"", ""N_SSS_D"": ""('Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA',\n                    'Mexico',\n                    'Midwest Street, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'Palm Springs, California, USA',\n                    'Stage 20, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'Stage 22, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'Stage 24, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'Stage 5, Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA',\n                    'Stage 6, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA',\n                    'Turin, Piedmont, Italy',\n                    'West Berlin, Berlin, Germany')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie',\n                   'tv series',\n                   'video movie')"", ""N_SSS_F"": ""('cinematographer',\n                   'composer',\n                   'producer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""2015"", ""###_B"": ""1925""}"
1a2919.sql,18,"{""N_SSS_A"": ""('18')"", ""N_SSS_B"": ""('3')"", ""N_SSS_C"": ""('Acapulco, Guerrero, Mexico',\n                    'Alabama Hills, Lone Pine, California, USA',\n                    'Biograph Studio, Manhattan, New York City, New York, USA',\n                    'Hal Roach Studios - 8822 Washington Blvd., Culver City, California, USA',\n                    'Hamburg, Germany',\n                    'Helsinki, Finland',\n                    'Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA',\n                    'Mexico City, Distrito Federal, Mexico',\n                    'Philippines',\n                    'Prague, Czech Republic',\n                    'San Francisco, California, USA')"", ""N_SSS_D"": ""('Comedy',\n                    'Documentary',\n                    'Fantasy',\n                    'History',\n                    'Horror',\n                    'Romance',\n                    'Short',\n                    'Sport')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie',\n                   'tv series',\n                   'video movie')"", ""N_SSS_F"": ""('editor',\n                   'guest')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
1a2859.sql,18,"{""N_SSS_A"": ""('8')"", ""N_SSS_B"": ""('6')"", ""N_SSS_C"": ""('Austria',\n                    'Czechoslovakia',\n                    'Denmark',\n                    'East Germany',\n                    'Germany',\n                    'Hong Kong',\n                    'Netherlands',\n                    'Philippines',\n                    'Romania',\n                    'West Germany')"", ""N_SSS_D"": ""('Mono',\n                    'Silent',\n                    'Stereo')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie',\n                   'tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('composer',\n                   'producer')"", ""N_SSS_G"": ""('f',\n                    'm')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
1a2891.sql,18,"{""N_SSS_A"": ""('2')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('Black and White',\n                    'Color')"", ""N_SSS_D"": ""('LAB:DuArt Film Laboratories Inc., New York, USA',\n                    'LAB:Kinuta Laboratories, Tokyo, Japan',\n                    'LAB:Rank Film Laboratories, Denham, UK',\n                    'OFM:Video',\n                    'PCS:Kinescope',\n                    'PCS:Super 16',\n                    'PFM:35 mm',\n                    'PFM:70 mm',\n                    'RAT:1.20 : 1')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie',\n                   'tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('actress',\n                   'cinematographer',\n                   'costume designer',\n                   'guest',\n                   'writer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""2015"", ""###_B"": ""1925""}"
1a2591.sql,18,"{""N_SSS_A"": ""('7')"", ""N_SSS_B"": ""('3')"", ""N_SSS_C"": ""('LAB:Technicolor',\n                    'MET:100 m',\n                    'MET:190 m',\n                    'MET:30.48 m',\n                    'MET:45.7 m',\n                    'OFM:16 mm',\n                    'PCS:(anamorphic)',\n                    'PCS:Panavision',\n                    'RAT:1.85 : 1')"", ""N_SSS_D"": ""('Action',\n                    'Animation',\n                    'Biography',\n                    'Comedy',\n                    'Crime',\n                    'Drama',\n                    'Family',\n                    'Film-Noir',\n                    'Horror',\n                    'Romance',\n                    'Sci-Fi',\n                    'War',\n                    'Western')"", ""N_SSS_E"": ""('tv movie',\n                   'tv series')"", ""N_SSS_F"": ""('cinematographer',\n                   'composer',\n                   'costume designer',\n                   'production designer')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
1a2557.sql,18,"{""N_SSS_A"": ""('16')"", ""N_SSS_B"": ""('5')"", ""N_SSS_C"": ""('Canada:9 September 2005',\n                    'Finland:2000',\n                    'Finland:2001',\n                    'France:18 May 2006',\n                    'Portugal:February 1993',\n                    'USA:1 October 2010',\n                    'USA:10 January 2003',\n                    'USA:20 October 2005',\n                    'USA:20 October 2006',\n                    'USA:2003')"", ""N_SSS_D"": ""('Canada:14',\n                    'Canada:14+',\n                    'Germany:12',\n                    'Germany:Not Rated',\n                    'Hungary:16',\n                    'Iceland:16',\n                    'Ireland:16',\n                    'Israel:16',\n                    'Malaysia:18SG',\n                    'Netherlands:16',\n                    'Netherlands:6',\n                    'South Korea:(Banned)',\n                    'Taiwan:PG-12')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie',\n                   'tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('composer',\n                   'miscellaneous crew',\n                   'producer')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""2015"", ""###_B"": ""1990""}"
1a2916.sql,18,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('5')"", ""N_SSS_C"": ""('Action',\n                    'Adult',\n                    'Animation',\n                    'Comedy',\n                    'Crime',\n                    'Documentary',\n                    'History',\n                    'Horror',\n                    'Mystery',\n                    'Sci-Fi',\n                    'Short',\n                    'Sport',\n                    'Thriller')"", ""N_SSS_D"": ""('Australia:PG',\n                    'Brazil:18',\n                    'Canada:14+',\n                    'Chile:18',\n                    'Iceland:L',\n                    'New Zealand:M',\n                    'Singapore:R21',\n                    'Sweden:11',\n                    'UK:12')"", ""N_SSS_E"": ""('tv movie',\n                   'video movie')"", ""N_SSS_F"": ""('cinematographer',\n                   'director',\n                   'guest',\n                   'writer')"", ""N_SSS_G"": ""('f',\n                    'm')"", ""###_A"": ""2015"", ""###_B"": ""1990""}"
1a2702.sql,18,"{""N_SSS_A"": ""('18')"", ""N_SSS_B"": ""('17')"", ""N_SSS_C"": ""('20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA',\n                    'Culver City, California, USA',\n                    'San Francisco, California, USA',\n                    'Stage 26, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'Stage 4, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'Stage 5, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA',\n                    'USA')"", ""N_SSS_D"": ""('Last show of the series.',\n                    'One of over 700 Paramount Productions, filmed between 1929 and 1949, which were sold to MCA/Universal in 1958 for television distribution, and have been owned and controlled by Universal ever since.')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv movie',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('actress',\n                   'composer',\n                   'director',\n                   'guest')"", ""N_SSS_G"": ""('m')"", ""###_A"": ""1975"", ""###_B"": ""1925""}"
